Time	Epoch_Time	Longitude	Latitude	Altitude	X_J2000	Y_J2000	Z_J2000	X_MSO	Y_MSO	Z_MSO	Instrument_Observation_Direction_X	Instrument_Observation_Direction_Y	Instrument_Observation_Direction_Z	Solar_Incident_Angle	Solar_Azimuth_Angle	Energy_CSI_1	Energy_CSI_2	Energy_CSI_3	Energy_CSI_4	Energy_CSI_5	Energy_CSI_6	Energy_CSI_7	Energy_CSI_8	Energy_CSI_9	Energy_CSI_10	Energy_CSI_11	Energy_CSI_12	Energy_CSI_13	Energy_CSI_14	Energy_CSI_15	Energy_CSI_16	Energy_CSI_17	Energy_CSI_18	Energy_CSI_19	Energy_CSI_20	Energy_CSI_21	Energy_CSI_22	Energy_SD1_1	Energy_SD1_2	Energy_SD1_3	Energy_SD1_4	Energy_SD1_5	Energy_SD1_6	Energy_SD1_7	Energy_SD1_8	Energy_SD1_9	Energy_SD1_10	Energy_SD1_11	Energy_SD1_12	Energy_SD1_13	Energy_SD1_14	Energy_SD1_15	Energy_SD1_16	Energy_SD1_17	Energy_SD1_18	Energy_SD1_19	Energy_SD1_20	Energy_SD1_21	Energy_SD1_22	Energy_SD2_1	Energy_SD2_2	Energy_SD2_3	Energy_SD2_4	Energy_SD2_5	Energy_SD2_6	Energy_SD2_7	Energy_SD2_8	Energy_SD2_9	Energy_SD2_10	Energy_SD2_11	Energy_SD2_12	Energy_SD2_13	Energy_SD2_14	Energy_SD2_15	Energy_SD2_16	Energy_SD2_17	Energy_SD2_18	Energy_SD2_19	Energy_SD2_20	Energy_SD2_21	Energy_SD2_22	Energy_Total_1	Energy_Total_2	Energy_Total_3	Energy_Total_4	Energy_Total_5	Energy_Total_6	Energy_Total_7	Energy_Total_8	Energy_Total_9	Energy_Total_10	Energy_Total_11	Energy_Total_12	Energy_Total_13	Energy_Total_14	Energy_Total_15	Energy_Total_16	Energy_Total_17	Energy_Total_18	Energy_Total_19	Energy_Total_20	Energy_Total_21	Energy_Total_22	He_Index_1	He_Index_2	He_Index_3	He_Index_4	He_Index_5	He_Index_6	He_Index_7	He_Index_8	He_Index_9	He_Index_10	He_Index_11	He_Index_12	He_Index_13	He_Index_14	He_Index_15	He_Index_16	He_Index_17	He_Index_18	He_Index_19	He_Index_20	He_Index_21	He_Index_22	Electron_Index_1	Electron_Index_2	Electron_Index_3	Electron_Index_4	Electron_Index_5	Electron_Index_6	Electron_Index_7	Electron_Index_8	Electron_Index_9	Electron_Index_10	Electron_Index_11	Electron_Index_12	Electron_Index_13	Electron_Index_14	Electron_Index_15	Electron_Index_16	Electron_Index_17	Electron_Index_18	Electron_Index_19	Electron_Index_20	Electron_Index_21	Electron_Index_22	Proton_Index_1	Proton_Index_2	Proton_Index_3	Proton_Index_4	Proton_Index_5	Proton_Index_6	Proton_Index_7	Proton_Index_8	Proton_Index_9	Proton_Index_10	Proton_Index_11	Proton_Index_12	Proton_Index_13	Proton_Index_14	Proton_Index_15	Proton_Index_16	Proton_Index_17	Proton_Index_18	Proton_Index_19	Proton_Index_20	Proton_Index_21	Proton_Index_22	Divide_Ratio	He_Sample_Counts_1	He_Sample_Counts_2	He_Sample_Counts_3	He_Sample_Counts_4	He_Sample_Counts_5	He_Sample_Counts_6	He_Sample_Counts_7	He_Sample_Counts_8	He_Sample_Counts_9	He_Sample_Counts_10	He_Sample_Counts_11	He_Sample_Counts_12	He_Sample_Counts_13	He_Sample_Counts_14	He_Sample_Counts_15	He_Sample_Counts_16	Electron_Sample_Counts_1	Electron_Sample_Counts_2	Electron_Sample_Counts_3	Electron_Sample_Counts_4	Electron_Sample_Counts_5	Electron_Sample_Counts_6	Electron_Sample_Counts_7	Electron_Sample_Counts_8	Electron_Sample_Counts_9	Electron_Sample_Counts_10	Electron_Sample_Counts_11	Electron_Sample_Counts_12	Electron_Sample_Counts_13	Electron_Sample_Counts_14	Electron_Sample_Counts_15	Electron_Sample_Counts_16	Proton_Sample_Counts_1	Proton_Sample_Counts_2	Proton_Sample_Counts_3	Proton_Sample_Counts_4	Proton_Sample_Counts_5	Proton_Sample_Counts_6	Proton_Sample_Counts_7	Proton_Sample_Counts_8	Proton_Sample_Counts_9	Proton_Sample_Counts_10	Proton_Sample_Counts_11	Proton_Sample_Counts_12	Proton_Sample_Counts_13	Proton_Sample_Counts_14	Proton_Sample_Counts_15	Proton_Sample_Counts_16	He_Flux_1	He_Flux_2	He_Flux_3	He_Flux_4	He_Flux_5	He_Flux_6	He_Flux_7	He_Flux_8	He_Flux_9	He_Flux_10	He_Flux_11	He_Flux_12	He_Flux_13	He_Flux_14	He_Flux_15	He_Flux_16	Electron_Flux_1	Electron_Flux_2	Electron_Flux_3	Electron_Flux_4	Electron_Flux_5	Electron_Flux_6	Electron_Flux_7	Electron_Flux_8	Electron_Flux_9	Electron_Flux_10	Electron_Flux_11	Electron_Flux_12	Electron_Flux_13	Electron_Flux_14	Electron_Flux_15	Electron_Flux_16	Proton_Flux_1	Proton_Flux_2	Proton_Flux_3	Proton_Flux_4	Proton_Flux_5	Proton_Flux_6	Proton_Flux_7	Proton_Flux_8	Proton_Flux_9	Proton_Flux_10	Proton_Flux_11	Proton_Flux_12	Proton_Flux_13	Proton_Flux_14	Proton_Flux_15	Proton_Flux_16	Sample_Ratio
1703123283.905	1703152083.905	-95.82731	-39.948825	5395.575145	-66195127.904784	-194751661.202623	-87548192.503594	-6958.48475958305	406.059221717736	-5359.3526931819	-0.273983	0.231726	0.933394	40.982	110.562	0	0	0	0	0	0	0	18.58	0.531	0	0	21.445	15.081	0	0	0	0	0	0	0	0	0	0.233	0.209	0.237	0.246	0.391	0.229	0.22	0.182	0.222	0.222	0.226	0.171	0.13	0.24	0.224	0.244	0.226	0.262	0.231	0.237	0.418	0	0.052	0.536	0.058	0.054	0.091	0.224	0.169	0.188	0.329	0.23	0.051	0.089	0.087	0.057	0.351	0.086	0.068	0.087	0.086	0.07	0.088	0	0.285	0.745	0.295	0.3	0.482	0.453	0.389	18.95	1.082	0.452	0.277	21.705	15.298	0.297	0.575	0.33	0.294	0.349	0.317	0.307	0.506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.892921960073	16.2800162800163	27.6052449965493	4.11141946757118	2.79232111692845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66666666666667
1703123287.905	1703152087.905	-95.838566	-39.995347	5390.31889	-66195032.01396	-194751670.145282	-87548201.197522	-6950.26972333555	408.9092656433	-5361.17454722568	-0.273983	0.231726	0.933394	40.982	110.562	11.69	4.003	0	0	6.138	0	0	0	0	0	25.444	0	0	0	0	24.984	1.328	0	0	0	0.288	0	0.488	0.202	0.231	0.224	0.202	0.235	0.233	0.596	0.248	0.235	0.154	0.222	0.242	0.244	0.246	0.169	0.209	0.246	0.244	0.242	0.202	0	0.062	0.121	0.09	0.068	0.064	0.087	0.069	1.55	0.081	0.067	0.105	0.527	0.091	0.053	0.073	1.02	0.1	0.074	0.071	0.074	0.717	0	12.24	4.326	0.321	0.292	6.404	0.322	0.302	2.146	0.329	0.302	25.703	0.749	0.333	0.297	0.319	26.173	1.637	0.32	0.315	0.316	1.207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.844611528822	8.430722716437	0	4.25825587712729	0	1.98241800308984	1.32656328621746	0	0	0.210498198425764	0.125195131722547	0	0	1.50103519668737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76190476190476
1703123291.905	1703152091.905	-95.849809	-40.041924	5385.059679	-66194936.121575	-194751679.084017	-87548209.883758	-6942.04783408958	411.759943584395	-5362.99100897963	-0.273983	0.231726	0.933394	40.982	110.562	0	52.247	0	0	0	0	0	0	0	22.309	19.553	9.096	23.268	0	0	79.092	0	23.336	0	0	20.553	0	0.24	0.116	0.244	0.244	0.229	0.229	0.242	0.226	0.248	0.165	0.169	0.182	0.167	0.218	0.248	0.101	0.246	0.167	0.24	0.246	0.18	0	0.084	0.28	0.06	0.082	0.068	0.081	0.065	0.231	0.059	0.405	0.136	0.129	0.185	0.089	0.052	1.139	0.053	0.441	0.054	0.083	0.141	0	0.324	52.643	0.304	0.326	0.297	0.31	0.307	0.457	0.307	22.879	19.858	9.407	23.62	0.307	0.3	80.332	0.299	23.944	0.294	0.329	20.874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.154005703915	0	6.01399980281968	0	0	0	0	0	0	0	0	0	0.057909926330979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9047619047619
1703123295.904	1703152095.904	-95.861036	-40.088546	5379.798746	-66194840.249642	-194751688.016793	-87548218.560348	-6933.82082626719	414.608589728764	-5364.80169072943	-0.273983	0.231726	0.933394	40.982	110.562	0	0	16.892	0	30.456	0	0	0	18.783	0	18.932	19.445	0	20.445	0	0	0	0	21.782	0	0	0	0.226	0.248	0.182	0.253	0.165	0.22	0.207	0.222	0.189	0.22	0.167	0.169	0.231	0.171	0.218	0.24	0.211	0.246	0.18	0.24	0.622	0	0.484	0.061	0.266	0.052	0.052	0.276	0.151	0.203	0.157	0.09	0.166	0.11	0.051	0.211	0.284	0.052	0.39	0.062	0.317	0.086	1.886	0	0.71	0.309	17.34	0.305	30.673	0.496	0.358	0.425	19.129	0.31	19.265	19.724	0.282	20.827	0.502	0.292	0.601	0.308	22.279	0.326	2.508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.6200846944948	14.5357288214431	9.85901607019619	7.34182047780568	0	0	0	0	0	0	0	0	0	1.29399585921325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38095238095238
1703123299.904	1703152099.904	-95.872253	-40.135235	5374.533518	-66194744.351068	-194751696.948162	-87548227.231447	-6925.58483950742	417.457446344234	-5366.60731621354	-0.273983	0.231726	0.933394	40.982	110.562	9.934	0	0	16.635	0	0.018	0	0	0	49.343	0	0	0	0	0	0	0	11.163	0	0	0	0	0.211	0.347	0.204	0.171	0.24	0.226	0.237	0.235	0.24	0.196	0.233	0.233	0.235	0.244	0.246	0.24	0.237	0.178	0.237	0.229	0.237	0	0.107	0.081	2.793	0.226	0.057	0.057	0.072	0.075	0.054	1.401	0.087	0.062	0.078	0.068	0.09	0.077	0.073	0.087	0.069	0.067	0.081	0	10.252	0.428	2.997	17.032	0.297	0.301	0.309	0.31	0.294	50.94	0.32	0.295	0.313	0.312	0.336	0.317	0.31	11.428	0.306	0.296	0.318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.488203266788	17.4428745857317	0	0	0	0	0	0	0	0	0	0	0.113921166552746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85714285714286
1703123303.904	1703152103.904	-95.883458	-40.18198	5369.265137	-66194648.450762	-194751705.875507	-87548235.894693	-6917.34179896487	420.306822904991	-5368.40744061285	-0.273983	0.231726	0.933394	40.982	110.562	0	0	0	0	0	17.743	0	8.395	0	0	0	0	0	112.921	0	0	0	0	0	0	0	0	0.239	0.345	0.253	0.239	0.239	0.169	0.224	0.14	0.244	0.231	0.246	0.231	0.22	0.466	0.244	0.228	0.235	0.204	0.231	0.239	0.246	0	0.051	5.113	0.072	0.058	0.088	0.085	0.059	23.922	0.075	0.073	0.34	0.083	0.07	0.09	0.073	0.125	0.059	0.36	0.057	0.052	0.057	0	0.29	5.458	0.325	0.297	0.327	17.997	0.283	32.457	0.319	0.304	0.586	0.314	0.29	113.477	0.317	0.353	0.294	0.564	0.288	0.291	0.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.537810042347	9.01215186929473	12.2251799270433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609996064541519	0	0	0	0	0	0	0	0	0	0	0	2.95238095238095
1703123307.904	1703152107.904	-95.894648	-40.228781	5363.993756	-66194552.546771	-194751714.799218	-87548244.55046	-6909.09161259886	423.154699266126	-5370.20219327124	-0.273983	0.231726	0.933394	40.982	110.562	0	19.877	0	0	0	0	0	0	52.801	0	0	0	0	0	16.149	0	0	0	0	0	0	0	0.235	0.174	0.244	0.248	0.24	0.235	0.229	0.242	0.444	0.226	0.244	0.215	0.235	0.237	0.18	0.246	0.242	0.224	0.224	0.244	0.211	0	0.09	0.11	0.069	0.081	0.052	0.057	0.061	0.052	0.061	0.068	0.077	0.192	0.062	0.074	0.089	0.081	0.083	0.668	0.067	0.065	0.551	0	0.325	20.161	0.313	0.329	0.292	0.292	0.29	0.294	53.306	0.294	0.321	0.407	0.297	0.311	16.418	0.327	0.325	0.892	0.291	0.309	0.762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.415089447757	9.30286644572359	0	4.69876510579563	3.19122413363251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04761904761905
1703123311.904	1703152111.904	-95.905827	-40.275637	5358.719409	-66194456.641229	-194751723.719129	-87548253.198397	-6900.83463013154	426.003206948628	-5371.99137682801	-0.273983	0.231726	0.933394	40.982	110.562	0	0	0	0	13.663	0	0	0.004	9.894	0	21.404	0	0	0	0	0	16.473	0	0	0	0.099	0	0.726	0.248	0.235	0.209	0.147	0.218	0.242	0.251	0.2	0.242	0.176	0.237	0.237	0.246	0.246	0.237	0.174	0.532	0.242	0.22	0.237	0	1.148	0.09	0.075	0.665	0.35	0.141	0.054	0.06	0.093	0.083	0.088	0.07	0.055	0.077	0.093	0.055	0.136	2.395	0.052	0.062	0.066	0	1.874	0.338	0.31	0.874	14.16	0.359	0.296	0.315	10.187	0.325	21.668	0.307	0.292	0.323	0.339	0.292	16.783	2.927	0.294	0.282	0.402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.670987814363	31.3971742543171	0	0	2.69259536275243	0	0	0	0	0	0	0	0.0512645249487355	0	1.03770321687997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57142857142857
1703123315.903	1703152115.903	-95.916989	-40.322538	5353.44325	-66194360.756123	-194751732.633061	-87548261.836544	-6892.57245021708	428.849690641122	-5373.77465745767	-0.273983	0.231726	0.933394	40.982	110.562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.713	0	0	5.368	0	0	0.231	0.246	0.244	0.211	0.233	0.224	0.213	0.229	0.251	0.235	0.242	0.24	0.24	0.255	0.235	0.244	0.121	0.244	0.235	0.196	0	0	0.073	0.071	0.083	0.166	0.061	0.067	0.417	0.06	0.053	0.068	0.064	0.081	0.065	0.056	0.074	0.059	0.239	0.076	0.078	0.145	0	0	0.304	0.317	0.327	0.377	0.294	0.291	0.63	0.289	0.304	0.303	0.306	0.321	0.305	0.311	0.309	0.303	82.073	0.32	0.313	5.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.501253132832	8.430722716437	0	4.25825587712729	0	0	0	0	0	0	0.125195131722547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76190476190476
1703123319.903	1703152119.903	-95.92814	-40.369508	5348.16281	-66194264.845175	-194751741.545319	-87548270.469141	-6884.30127261967	431.697228379671	-5375.55295907335	-0.273983	0.231726	0.933394	40.982	110.562	0	0	0	20.188	18.648	10.839	0	0	0	0.058	0	0	0	0	0	0	0	0	0	37.089	0	0	0.215	0.237	0.244	0.178	0.187	0.147	0.242	0.224	0.244	0.255	0.253	0.246	0.226	0.233	0.226	0.222	0.25	0.233	0.239	0.162	0.246	0	0.409	0.077	0.114	0.087	0.081	0.053	0.083	0.395	0.057	0.06	0.084	0.055	0.115	0.054	0.092	0.527	0.057	0.069	0.075	0.137	0.091	0	0.624	0.314	0.358	20.453	18.916	11.039	0.325	0.619	0.301	0.373	0.337	0.301	0.341	0.287	0.318	0.749	0.307	0.302	0.314	37.388	0.337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.003889032927	39.2464678178964	0	11.8937491740452	0	0	0	0	0	0	0	0	0.0512645249487355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57142857142857
