Time	Epoch_Time	Longitude	Latitude	Altitude	X_J2000	Y_J2000	Z_J2000	X_MSO	Y_MSO	Z_MSO	Instrument_Observation_Direction_X	Instrument_Observation_Direction_Y	Instrument_Observation_Direction_Z	Solar_Incident_Angle	Solar_Azimuth_Angle	Energy_CSI_1	Energy_CSI_2	Energy_CSI_3	Energy_CSI_4	Energy_CSI_5	Energy_CSI_6	Energy_CSI_7	Energy_CSI_8	Energy_CSI_9	Energy_CSI_10	Energy_CSI_11	Energy_CSI_12	Energy_CSI_13	Energy_CSI_14	Energy_CSI_15	Energy_CSI_16	Energy_CSI_17	Energy_CSI_18	Energy_CSI_19	Energy_CSI_20	Energy_CSI_21	Energy_CSI_22	Energy_SD1_1	Energy_SD1_2	Energy_SD1_3	Energy_SD1_4	Energy_SD1_5	Energy_SD1_6	Energy_SD1_7	Energy_SD1_8	Energy_SD1_9	Energy_SD1_10	Energy_SD1_11	Energy_SD1_12	Energy_SD1_13	Energy_SD1_14	Energy_SD1_15	Energy_SD1_16	Energy_SD1_17	Energy_SD1_18	Energy_SD1_19	Energy_SD1_20	Energy_SD1_21	Energy_SD1_22	Energy_SD2_1	Energy_SD2_2	Energy_SD2_3	Energy_SD2_4	Energy_SD2_5	Energy_SD2_6	Energy_SD2_7	Energy_SD2_8	Energy_SD2_9	Energy_SD2_10	Energy_SD2_11	Energy_SD2_12	Energy_SD2_13	Energy_SD2_14	Energy_SD2_15	Energy_SD2_16	Energy_SD2_17	Energy_SD2_18	Energy_SD2_19	Energy_SD2_20	Energy_SD2_21	Energy_SD2_22	Energy_Total_1	Energy_Total_2	Energy_Total_3	Energy_Total_4	Energy_Total_5	Energy_Total_6	Energy_Total_7	Energy_Total_8	Energy_Total_9	Energy_Total_10	Energy_Total_11	Energy_Total_12	Energy_Total_13	Energy_Total_14	Energy_Total_15	Energy_Total_16	Energy_Total_17	Energy_Total_18	Energy_Total_19	Energy_Total_20	Energy_Total_21	Energy_Total_22	He_Index_1	He_Index_2	He_Index_3	He_Index_4	He_Index_5	He_Index_6	He_Index_7	He_Index_8	He_Index_9	He_Index_10	He_Index_11	He_Index_12	He_Index_13	He_Index_14	He_Index_15	He_Index_16	He_Index_17	He_Index_18	He_Index_19	He_Index_20	He_Index_21	He_Index_22	Electron_Index_1	Electron_Index_2	Electron_Index_3	Electron_Index_4	Electron_Index_5	Electron_Index_6	Electron_Index_7	Electron_Index_8	Electron_Index_9	Electron_Index_10	Electron_Index_11	Electron_Index_12	Electron_Index_13	Electron_Index_14	Electron_Index_15	Electron_Index_16	Electron_Index_17	Electron_Index_18	Electron_Index_19	Electron_Index_20	Electron_Index_21	Electron_Index_22	Proton_Index_1	Proton_Index_2	Proton_Index_3	Proton_Index_4	Proton_Index_5	Proton_Index_6	Proton_Index_7	Proton_Index_8	Proton_Index_9	Proton_Index_10	Proton_Index_11	Proton_Index_12	Proton_Index_13	Proton_Index_14	Proton_Index_15	Proton_Index_16	Proton_Index_17	Proton_Index_18	Proton_Index_19	Proton_Index_20	Proton_Index_21	Proton_Index_22	Divide_Ratio	He_Sample_Counts_1	He_Sample_Counts_2	He_Sample_Counts_3	He_Sample_Counts_4	He_Sample_Counts_5	He_Sample_Counts_6	He_Sample_Counts_7	He_Sample_Counts_8	He_Sample_Counts_9	He_Sample_Counts_10	He_Sample_Counts_11	He_Sample_Counts_12	He_Sample_Counts_13	He_Sample_Counts_14	He_Sample_Counts_15	He_Sample_Counts_16	Electron_Sample_Counts_1	Electron_Sample_Counts_2	Electron_Sample_Counts_3	Electron_Sample_Counts_4	Electron_Sample_Counts_5	Electron_Sample_Counts_6	Electron_Sample_Counts_7	Electron_Sample_Counts_8	Electron_Sample_Counts_9	Electron_Sample_Counts_10	Electron_Sample_Counts_11	Electron_Sample_Counts_12	Electron_Sample_Counts_13	Electron_Sample_Counts_14	Electron_Sample_Counts_15	Electron_Sample_Counts_16	Proton_Sample_Counts_1	Proton_Sample_Counts_2	Proton_Sample_Counts_3	Proton_Sample_Counts_4	Proton_Sample_Counts_5	Proton_Sample_Counts_6	Proton_Sample_Counts_7	Proton_Sample_Counts_8	Proton_Sample_Counts_9	Proton_Sample_Counts_10	Proton_Sample_Counts_11	Proton_Sample_Counts_12	Proton_Sample_Counts_13	Proton_Sample_Counts_14	Proton_Sample_Counts_15	Proton_Sample_Counts_16	He_Flux_1	He_Flux_2	He_Flux_3	He_Flux_4	He_Flux_5	He_Flux_6	He_Flux_7	He_Flux_8	He_Flux_9	He_Flux_10	He_Flux_11	He_Flux_12	He_Flux_13	He_Flux_14	He_Flux_15	He_Flux_16	Electron_Flux_1	Electron_Flux_2	Electron_Flux_3	Electron_Flux_4	Electron_Flux_5	Electron_Flux_6	Electron_Flux_7	Electron_Flux_8	Electron_Flux_9	Electron_Flux_10	Electron_Flux_11	Electron_Flux_12	Electron_Flux_13	Electron_Flux_14	Electron_Flux_15	Electron_Flux_16	Proton_Flux_1	Proton_Flux_2	Proton_Flux_3	Proton_Flux_4	Proton_Flux_5	Proton_Flux_6	Proton_Flux_7	Proton_Flux_8	Proton_Flux_9	Proton_Flux_10	Proton_Flux_11	Proton_Flux_12	Proton_Flux_13	Proton_Flux_14	Proton_Flux_15	Proton_Flux_16	Sample_Ratio
1698773617.3	1698802417.3	-71.78624	27.337135	6819.282521	-160185512.406971	-155687438.262095	-67084113.505611	-5502.6409481945	-7633.82116503243	3977.66585631909	-0.507008	0.329982	0.796261	82.911	269.998	0	0	20.959	0	0	0	0	0	0	0	23.297	19.933	0	0	0	0	0	0	0	0	0	0	0.248	0.232	0.171	0.228	0.241	0.235	0.246	0.221	0.241	0.228	0.173	0.195	0.243	0.235	0.215	0.237	0.221	0.23	0.232	0.232	0.243	0	0.089	0.269	0.073	0.063	0.051	0.075	0.072	0.396	0.103	0.07	0.052	0.099	0.063	0.083	0.279	0.066	0.54	0.06	1.144	0.056	0.095	0	0.337	0.501	21.203	0.291	0.292	0.31	0.318	0.617	0.344	0.298	23.522	20.227	0.306	0.318	0.494	0.303	0.761	0.29	1.376	0.288	0.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.831561662778	23.9839525553811	10.8449176772158	8.07600252558624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61904761904762
1698773621.3	1698802421.3	-71.799719	27.302627	6823.648525	-160185439.65102	-155687495.044523	-67084145.385535	-5508.27086087846	-7637.4372362632	3974.14741334908	-0.548295	-0.786008	0.285529	179.634	83.861	5.828	0	0	22.689	35.321	0	0	0	0	0	0	0	0	0	61.706	0	0	0	0	0.086	0	0	0.208	0.241	0.23	0.184	0.14	0.254	0.254	0.224	0.228	0.226	0.241	0.23	0.241	0.208	0.158	0.239	0.243	0.239	0.217	0.239	0.237	0	0.168	0.054	0.053	0.108	0.253	0.061	0.09	0.061	1.114	1.105	0.059	0.08	0.066	0.345	0.336	0.093	0.067	0.081	0.336	0.09	0.306	0	6.204	0.295	0.283	22.981	35.714	0.315	0.344	0.285	1.342	1.331	0.3	0.31	0.307	0.553	62.2	0.332	0.31	0.32	0.553	0.415	0.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.393570132227	28.3446712018141	19.2250813368826	0	0	0	0	0	0	0	0.140304888999406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0952380952381
1698773625.299	1698802425.299	-71.813199	27.268157	6828.010458	-160185366.914533	-155687551.806065	-67084177.257182	-5513.89572982854	-7641.04724984614	3970.62730922915	-0.548295	-0.786008	0.285529	179.634	83.85	0	0	0	0	0	9.341	0	15.88	0	0	0	0	0	0	57.707	0	0	0	0	19.149	0	0	0.235	0.232	0.232	0.228	0.252	0.193	0.232	0.188	0.241	0.248	0.239	0.221	0.232	0.237	0.14	0.208	0.241	0.226	0.237	0.213	0.235	0	0.075	0.079	0.092	0.085	0.068	0.179	0.089	0.135	0.062	0.064	0.091	0.329	0.054	0.089	0.43	0.15	0.065	0.41	0.054	0.053	0.118	0	0.31	0.311	0.324	0.313	0.32	9.713	0.321	16.203	0.303	0.312	0.33	0.55	0.286	0.326	58.277	0.358	0.306	0.636	0.291	19.415	0.353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.716014173364	17.1521600093029	5.81681948141575	4.33167408190535	0	0	0	0	0	0	0	0	0.0560112402217665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80952380952381
1698773629.299	1698802429.299	-71.826686	27.233708	6832.370752	-160185294.161656	-155687608.574989	-67084209.136446	-5519.51863408066	-7644.65254669985	3967.10376230575	-0.548295	-0.786008	0.285529	179.634	83.839	0	0	5.909	0	0	0	0	0	0	0	0	0	0	20.5	0	21.054	0	0	0	0.451	0	0	0.248	0.257	0.215	0.241	0.219	0.232	0.237	0.237	0.23	0.235	0.25	0.226	0.25	0.182	0.235	0.455	0.241	0.213	0.237	0.224	0.239	0	0.089	0.077	0.768	0.072	0.278	0.065	0.07	0.055	0.054	0.099	0.053	0.068	0.06	0.058	0.093	0.053	0.06	1.515	0.053	0.161	0.063	0	0.337	0.334	6.892	0.313	0.497	0.297	0.307	0.292	0.284	0.334	0.303	0.294	0.31	20.74	0.328	21.562	0.301	1.728	0.29	0.836	0.302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.302826030594	29.6528867957439	6.70413092773341	0	3.39067564198454	0	0	0	0	0	0	0.0976212010278938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23809523809524
1698773633.299	1698802433.299	-71.840178	27.199288	6836.72821	-160185221.409228	-155687665.337981	-67084241.01575	-5525.13794063626	-7648.25386465125	3963.57769565793	-0.548295	-0.786008	0.285529	179.634	83.829	0	0	0	0	0	0	0	0	11.665	14.123	0	27.134	0	0	0	0	0	0.154	0	0	25.634	0	0.235	0.248	0.23	0.252	0.241	0.239	0.232	0.237	0.18	0.199	0.23	0.166	0.239	0.241	0.246	0.243	0.228	0.243	0.235	0.243	0.175	0	0.053	0.052	0.075	0.08	0.068	0.052	0.054	0.069	0.234	0.287	0.078	0.085	0.059	0.063	0.06	0.071	0.27	0.084	0.09	0.066	0.124	0	0.288	0.3	0.305	0.332	0.309	0.291	0.286	0.306	12.079	14.609	0.308	27.385	0.298	0.304	0.306	0.314	0.498	0.481	0.325	0.309	25.933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.562613430127	9.15750915750916	12.4223602484472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1698773637.3	1698802437.3	-71.853676	27.164889	6841.083825	-160185148.640405	-155687722.108156	-67084272.902579	-5530.75511980739	-7651.8503188502	3960.04818696856	-0.548295	-0.786008	0.285529	179.634	83.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0	0	0	0	0	0.232	0.215	0.219	0.213	0.239	0.25	0.235	0.219	0.221	0.243	0.219	0.241	0.23	0.237	0.235	0.235	0.217	0.219	0.239	0.21	0.23	0	0.062	0.366	0.342	0.384	0.059	0.052	0.076	0.448	0.2	0.082	0.065	0.091	0.071	0.091	0.108	0.068	0.106	0.051	0.055	1.383	0.069	0	0.294	0.581	0.561	0.597	0.298	0.302	0.311	0.667	0.421	0.325	0.284	0.332	0.301	0.328	0.343	0.303	0.396	0.27	0.294	1.593	0.299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.673580502982	41.8628990057561	21.2954747116238	5.28611074402009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42857142857143
1698773641.3	1698802441.3	-71.867176	27.130528	6845.435638	-160185075.890323	-155687778.858264	-67084304.781531	-5536.36742036471	-7655.44186702551	3956.51701274173	-0.548295	-0.786008	0.285529	179.634	83.807	0	0	0	0	0	0	0	0	0	0	0	0	0.113	22.783	0	10.705	7.382	0	23.31	0	0	0	0.232	0.197	0.23	0.241	0.241	0.237	0.232	0.243	0.21	0.246	0.221	0.232	0.232	0.18	0.243	0.193	0.208	0.235	0.169	0.213	0.221	0	0.087	1.489	0.082	0.077	0.06	0.054	0.057	0.052	0.075	0.072	0.124	0.076	0.069	0.092	0.092	0.114	0.132	0.093	0.106	0.181	0.912	0	0.319	1.686	0.312	0.318	0.301	0.291	0.289	0.295	0.285	0.318	0.345	0.308	0.414	23.055	0.335	11.012	7.722	0.328	23.585	0.394	1.133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.351136461844	36.0486074771789	0	0	0	2.11913648606155	0	0	0	0	0	0.0890075656430797	0.0588592693855852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95238095238095
1698773645.3	1698802445.3	-71.880679	27.096196	6849.784474	-160185003.142099	-155687835.601249	-67084336.659875	-5541.97610952168	-7659.02748183375	3952.98337665768	-0.548295	-0.786008	0.285529	179.634	83.796	0	15.123	0	0	17.893	0	0	16.285	0	0	0	0	22.013	0	0	0	20.351	0	0	0	1.789	0	0.241	0.206	0.215	0.243	0.213	0.243	0.215	0.18	0.23	0.246	0.228	0.25	0.177	0.241	0.248	0.206	0.177	0.232	0.228	0.391	0.202	0	0.07	0.077	0.186	0.092	0.078	0.086	0.31	0.291	0.057	0.055	0.09	0.091	0.498	0.088	0.084	0.461	0.131	0.089	0.071	0.085	0.394	0	0.311	15.406	0.401	0.335	18.184	0.329	0.525	16.756	0.287	0.301	0.318	0.341	22.688	0.329	0.332	0.667	20.659	0.321	0.299	0.476	2.385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.979085645147	34.3043200186057	11.6336389628315	4.33167408190535	0	0	0	0.833785556007778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80952380952381
1698773649.299	1698802449.299	-71.894183	27.061901	6854.129534	-160184930.412596	-155687892.324202	-67084368.530391	-5547.57994370186	-7662.6082415988	3949.44804557758	-0.548295	-0.786008	0.285529	179.634	83.785	0	0	0	0	0	0	0	0	8.881	0	0	25.796	0	31.146	0	0	0	0	0	0	0	0	0.237	0.239	0.25	0.232	0.243	0.202	0.243	0.232	0.199	0.232	0.241	0.18	0.221	0.169	0.241	0.246	0.224	0.23	0.235	0.254	0.246	0	0.056	0.072	0.063	0.068	0.089	0.835	0.084	0.069	0.093	0.065	0.051	0.307	0.57	0.202	0.053	0.057	0.056	0.615	0.053	0.057	0.057	0	0.293	0.311	0.313	0.3	0.332	1.037	0.327	0.301	9.173	0.297	0.292	26.283	0.791	31.517	0.294	0.303	0.28	0.845	0.288	0.311	0.303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.513006654567	8.8667945810803	0	4.47851049146146	6.08327100473697	0	0	0	0	0	0	0	0.057909926330979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9047619047619
1698773653.299	1698802453.299	-71.907695	27.027627	6858.472749	-160184857.666652	-155687949.054346	-67084400.408326	-5553.18159381141	-7666.18414387182	3945.90937326117	-0.548295	-0.786008	0.285529	179.634	83.774	0	19.622	0	0	0	25.593	0	0	0	73.554	0	22.891	0	0	0	0	0.006	19.419	0.114	0	0.1	0	0.246	0.433	0.232	0.235	0.235	0.173	0.221	0.235	0.226	0.114	0.246	0.191	0.232	0.237	0.246	0.237	0.204	0.177	0.248	0.224	0.252	0	0.055	0.063	0.067	0.067	0.099	0.184	0.167	0.092	0.552	0.357	0.06	0.169	0.075	0.06	0.057	0.066	0.955	0.183	0.066	0.072	0.077	0	0.301	20.118	0.299	0.302	0.334	25.95	0.388	0.327	0.778	74.025	0.306	23.251	0.307	0.297	0.303	0.303	1.165	19.779	0.428	0.296	0.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.349840117535	30.2343159486017	0	3.81774664845895	0	1.77734027863227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47619047619048
